0	0
0.001666667	0
0.003333333	0
0.005	0
0.006666667	0
0.008333333	0
0.01	-2.384186e-06
0.01166667	-1.907349e-06
0.01333333	-7.152557e-07
0.015	4.768372e-07
0.01666667	1.430511e-06
0.01833333	1.907349e-06
0.02	2.622604e-06
0.02166667	3.576279e-06
0.02333333	4.291534e-06
0.025	3.814697e-06
0.02666667	2.384186e-06
0.02833333	9.536743e-07
0.03	4.768372e-07
0.03166667	1.192093e-06
0.03333333	1.907349e-06
0.035	9.536743e-07
0.03666667	-1.66893e-06
0.03833333	-5.722046e-06
0.04	-9.298325e-06
0.04166667	-1.263618e-05
0.04333333	-1.40667e-05
0.045	-1.502037e-05
0.04666667	-1.621246e-05
0.04833333	-1.859665e-05
0.05	-2.193451e-05
0.05166667	-2.479553e-05
0.05333333	-2.598763e-05
0.055	-2.622604e-05
0.05666667	-2.670288e-05
0.05833333	-2.837181e-05
0.06	-3.099442e-05
0.06166667	-3.457069e-05
0.06333333	-3.743172e-05
0.065	-3.862381e-05
0.06666667	-3.71933e-05
0.06833333	-3.433228e-05
0.07	-3.242493e-05
0.07166667	-3.266335e-05
0.07333333	-3.361702e-05
0.075	-3.385544e-05
0.07666667	-3.457069e-05
0.07833333	-3.623962e-05
0.08	-3.933907e-05
0.08166667	-4.36306e-05
0.08333333	-4.816055e-05
0.085	-5.173683e-05
0.08666667	-5.364418e-05
0.08833333	-5.435944e-05
0.09	-5.38826e-05
0.09166667	-5.340576e-05
0.09333333	-5.245209e-05
0.095	-5.102158e-05
0.09666667	-4.911423e-05
0.09833333	-4.816055e-05
0.1	-4.768372e-05
0.1016667	-4.839897e-05
0.1033333	-4.863739e-05
0.105	-4.982948e-05
0.1066667	-5.054474e-05
0.1083333	-5.078316e-05
0.11	-5.030632e-05
0.1116667	-4.959106e-05
0.1133333	-4.935265e-05
0.115	-4.911423e-05
0.1166667	-4.911423e-05
0.1183333	-4.982948e-05
0.12	-5.054474e-05
0.1216667	-5.102158e-05
0.1233333	-5.078316e-05
0.125	-5.030632e-05
0.1266667	-5.102158e-05
0.1283333	-5.316734e-05
0.13	-5.531311e-05
0.1316667	-5.65052e-05
0.1333333	-5.602837e-05
0.135	-5.459785e-05
0.1366667	-5.245209e-05
0.1383333	-5.054474e-05
0.14	-4.935265e-05
0.1416667	-4.863739e-05
0.1433333	-4.863739e-05
0.145	-4.768372e-05
0.1466667	-4.696846e-05
0.1483333	-4.673004e-05
0.15	-4.720688e-05
0.1516667	-4.887581e-05
0.1533333	-5.245209e-05
0.155	-5.722046e-05
0.1566667	-6.270409e-05
0.1583333	-6.961823e-05
0.16	-7.677078e-05
0.1616667	-8.273125e-05
0.1633333	-8.511543e-05
0.165	-8.177757e-05
0.1666667	-7.176399e-05
0.1683333	-5.435944e-05
0.17	-2.932549e-05
0.1716667	3.576279e-06
0.1733333	4.291534e-05
0.175	8.654594e-05
0.1766667	0.000130415
0.1783333	0.0001699924
0.18	0.0002002716
0.1816667	0.0002167225
0.1833333	0.0002160072
0.185	0.0001995564
0.1866667	0.0001709461
0.1883333	0.0001370907
0.19	0.0001034737
0.1916667	7.414818e-05
0.1933333	5.197525e-05
0.195	3.647804e-05
0.1966667	2.69413e-05
0.1983333	2.145767e-05
0.2	1.93119e-05
0.2016667	1.955032e-05
0.2033333	2.121925e-05
0.205	2.384186e-05
0.2066667	2.717972e-05
0.2083333	3.004074e-05
0.21	3.314018e-05
0.2116667	3.552437e-05
0.2133333	3.695488e-05
0.215	3.767014e-05
0.2166667	3.71933e-05
0.2183333	3.600121e-05
0.22	3.433228e-05
0.2216667	3.170967e-05
0.2233333	2.813339e-05
0.225	2.336502e-05
0.2266667	1.907349e-05
0.2283333	1.597404e-05
0.23	1.549721e-05
0.2316667	1.692772e-05
0.2333333	1.978874e-05
0.235	2.288818e-05
0.2366667	2.455711e-05
0.2383333	2.455711e-05
0.24	2.384186e-05
0.2416667	2.336502e-05
0.2433333	2.408028e-05
0.245	2.479553e-05
0.2466667	2.527237e-05
0.2483333	2.455711e-05
0.25	2.264977e-05
0.2516667	2.0504e-05
0.2533333	1.835823e-05
0.255	1.716614e-05
0.2566667	1.764297e-05
0.2583333	2.002716e-05
0.26	2.241135e-05
0.2616667	2.336502e-05
0.2633333	2.264977e-05
0.265	2.098083e-05
0.2666667	1.955032e-05
0.2683333	1.811981e-05
0.27	1.692772e-05
0.2716667	1.502037e-05
0.2733333	1.239777e-05
0.275	9.775162e-06
0.2766667	7.390976e-06
0.2783333	5.00679e-06
0.28	2.384186e-06
0.2816667	-2.384186e-07
0.2833333	-2.384186e-06
0.285	-4.053116e-06
0.2866667	-5.245209e-06
0.2883333	-5.960464e-06
0.29	-6.198883e-06
0.2916667	-6.198883e-06
