0	0
0.001666667	0
0.003333333	0
0.005	0
0.006666667	0
0.008333333	0
0.01	-7.390976e-06
0.01166667	-5.960464e-06
0.01333333	-2.622604e-06
0.015	9.536743e-07
0.01666667	2.622604e-06
0.01833333	4.768372e-07
0.02	-5.960464e-06
0.02166667	-1.311302e-05
0.02333333	-2.0504e-05
0.025	-2.479553e-05
0.02666667	-2.360344e-05
0.02833333	-1.621246e-05
0.03	-7.390976e-06
0.03166667	-2.622604e-06
0.03333333	-9.536743e-07
0.035	1.430511e-06
0.03666667	9.298325e-06
0.03833333	2.455711e-05
0.04	4.792213e-05
0.04166667	8.153915e-05
0.04333333	0.0001256466
0.045	0.0001797676
0.04666667	0.0002403259
0.04833333	0.0003008842
0.05	0.0003550053
0.05166667	0.000399828
0.05333333	0.0004367828
0.055	0.0004673004
0.05666667	0.0004889965
0.05833333	0.000500679
0.06	0.0005037785
0.06166667	0.0005009174
0.06333333	0.0004954338
0.065	0.0004897118
0.06666667	0.0004844666
0.06833333	0.0004806519
0.07	0.0004765987
0.07166667	0.0004696846
0.07333333	0.000459671
0.075	0.0004487038
0.07666667	0.0004382133
0.07833333	0.0004279613
0.08	0.0004146099
0.08166667	0.0003986359
0.08333333	0.0003795624
0.085	0.00035882
0.08666667	0.0003390312
0.08833333	0.0003197193
0.09	0.0003011227
0.09166667	0.0002839565
0.09333333	0.0002703667
0.095	0.0002608299
0.09666667	0.0002536774
0.09833333	0.0002448559
0.1	0.0002338886
0.1016667	0.0002202988
0.1033333	0.0002059937
0.105	0.0001909733
0.1066667	0.0001766682
0.1083333	0.0001642704
0.11	0.0001542568
0.1116667	0.0001444817
0.1133333	0.0001320839
0.115	0.0001173019
0.1166667	0.0001029968
0.1183333	9.036064e-05
0.12	7.796288e-05
0.1216667	6.556511e-05
0.1233333	5.38826e-05
0.125	4.386902e-05
0.1266667	3.457069e-05
0.1283333	2.598763e-05
0.13	1.788139e-05
0.1316667	9.298325e-06
0.1333333	-7.152557e-07
0.135	-1.335144e-05
0.1366667	-2.741814e-05
0.1383333	-4.1008e-05
0.14	-5.221367e-05
0.1416667	-6.055832e-05
0.1433333	-6.937981e-05
0.145	-7.939339e-05
0.1466667	-8.940697e-05
0.1483333	-9.632111e-05
0.15	-0.0001029968
0.1516667	-0.0001122952
0.1533333	-0.0001244545
0.155	-0.0001373291
0.1566667	-0.0001482964
0.1583333	-0.0001578331
0.16	-0.0001654625
0.1616667	-0.0001735687
0.1633333	-0.000184536
0.165	-0.0001988411
0.1666667	-0.0002145767
0.1683333	-0.0002286434
0.17	-0.0002405643
0.1716667	-0.0002515316
0.1733333	-0.0002622604
0.175	-0.0002732277
0.1766667	-0.0002830029
0.1783333	-0.0002918243
0.18	-0.000300169
0.1816667	-0.0003099442
0.1833333	-0.0003213882
0.185	-0.000333786
0.1866667	-0.0003466606
0.1883333	-0.000357151
0.19	-0.000364542
0.1916667	-0.0003688335
0.1933333	-0.0003740788
0.195	-0.0003807545
0.1966667	-0.0003874302
0.1983333	-0.0003936291
0.2	-0.0003988743
0.2016667	-0.00040555
0.2033333	-0.0004143715
0.205	-0.0004246235
0.2066667	-0.0004355907
0.2083333	-0.0004444122
0.21	-0.0004515648
0.2116667	-0.0004556179
0.2133333	-0.0004589558
0.215	-0.0004632473
0.2166667	-0.0004711151
0.2183333	-0.000483036
0.22	-0.000494957
0.2216667	-0.0005061626
0.2233333	-0.0005159378
0.225	-0.000524044
0.2266667	-0.0005307198
0.2283333	-0.0005347729
0.23	-0.0005376339
0.2316667	-0.0005383492
0.2333333	-0.0005381107
0.235	-0.0005383492
0.2366667	-0.0005407333
0.2383333	-0.0005459785
0.24	-0.0005524158
0.2416667	-0.0005590916
0.2433333	-0.0005660057
0.245	-0.0005710125
0.2466667	-0.0005750656
0.2483333	-0.0005788803
0.25	-0.0005838871
0.2516667	-0.0005898476
0.2533333	-0.0005946159
0.255	-0.0005962849
0.2566667	-0.0005953312
0.2583333	-0.0005943775
0.26	-0.0005962849
0.2616667	-0.0006000996
0.2633333	-0.0006036758
0.265	-0.0006058216
0.2666667	-0.0006058216
0.2683333	-0.0006062984
0.27	-0.0006086826
0.2716667	-0.0006144047
0.2733333	-0.0006220341
0.275	-0.0006272793
0.2766667	-0.0006279945
0.2783333	-0.0006234646
0.28	-0.0006182194
0.2816667	-0.0006158352
0.2833333	-0.0006167889
0.285	-0.000619173
0.2866667	-0.0006206036
0.2883333	-0.0006206036
0.29	-0.0006196499
0.2916667	-0.0006184578
0.2933333	-0.0006167889
0.295	-0.000613451
0.2966667	-0.0006086826
0.2983333	-0.0006022453
0.3	-0.0005977154
0.3016667	-0.0005972385
0.3033333	-0.0005998611
0.305	-0.0006036758
0.3066667	-0.0006053448
0.3083333	-0.0006053448
