Apex Time (min)	Class	Start Time	Start Height	End Time	End Height
12.804	B	12.7	0.003050223089999999	12.967	0.0031481230989000002
16.557	B	16.3	0.0024170095000000027	16.817	0.0029433491050000014
21.142	B	20.9	0.0014240084999999972	21.467	0.0022074692550000004
22.051	B	21.833	0.0017331764307000012	22.5	0.001375102750000001
25.068	B	24.867	0.0015305808289000009	25.367	0.001399914178900001
26.044	B	25.867	0.001561215000000003	26.267	0.0018152150000000002
26.688	B	26.45	0.0021909962500000005	26.917	0.001998650624999999
27.154	A	26.917	0.001998650624999999	27.467	0.0017721193750000006
27.714	B	27.467	0.0017721193750000006	28.05	0.0015319962499999989
41.924	B	41.483	0.00019191289819999943	41.967	0.00031138123180000053
42.097	B	41.967	0.00031138123180000053	42.517	0.00044714070180000044
46.044	B	45.767	0.0005501500000000027	46.467	0.0008581499999999985
50.38	B	50.133	0.0001997199962000054	50.717	0.0006952856938000004
57.072	B	56.833	0.0002879967	57.433	0.00029399670000000006
59.431	B	59.167	-0.00048378999999999783	59.817	-8.078999999999725E-05
82.849	B	82.7	-0.00242722609	82.933	-0.0023935032311
86.787	B	86.683	-0.0018507533561000003	86.867	-0.0018241224288999998
87.536	B	86.883	-0.001821806696100001	91.95	-0.0010884430649999999
