Apex Time (min)	Class	Start Time	Start Height	End Time	End Height
4.531	B	4.345	0.00349622366712	4.839	0.003499212414544
5.986	B	5.89	0.003495562628	6.067	0.0034978114484
6.105	B	6.067	0.0034978114484	6.283	0.0035005557716
7.462	A	7.068	0.00350403853728	8.208	0.00356116959168
9.434	B	9.107	0.00352361491069	9.791	0.00353085687697
9.956	B	9.943	0.0034012556662	10.298	0.0034587739732
10.298	B	10.298	0.0034587739732	10.425	0.003479350945
10.513	B	10.501	0.0034916647234	10.665	0.003518236561
14.57	A	14.263	0.00354650504634	15.377	0.0035706044088600003
17.775	A	17.455	0.00362905768845	18.417	0.00371107645203
19.554	A	19.203	0.00374991471042	19.785	0.0037965178599000003
20.098	A	19.785	0.0037965178599000003	20.887	0.0038847595621800003
20.887	B	20.887	0.0038847595621800003	21.014	0.00389492897796
21.027	B	21.014	0.00389492897796	21.381	0.00392431618734
21.394	B	21.381	0.00392431618734	21.571	0.00393953027394
22.876	B	22.673	0.0040091085887	23.015	0.0039981207785
23.193	B	23.015	0.0039981207785	23.205	0.0039920164395
23.471	B	23.205	0.0039920164395	23.484	0.003983052699599999
23.712	B	23.484	0.003983052699599999	23.725	0.0039753098275
23.931	B	23.725	0.0039753098275	23.953	0.0039679846207
24.065	B	23.953	0.0039679846207	24.143	0.003961880281699999
24.242	B	24.143	0.00396190500131	24.371	0.00397108865207
24.422	B	24.371	0.00397108865207	24.485	0.00397568047745
24.533	B	24.485	0.00397568047745	24.624	0.00398127928208
24.662	B	24.624	0.00398127928208	24.789	0.00398792534513
24.801	B	24.789	0.00398792534513	25.004	0.00399658536668
25.081	B	25.004	0.00399658536668	25.207	0.00400476203819
25.371	B	25.207	0.00400476203819	25.574	0.00401954449358
25.612	B	25.574	0.00401954449358	25.675	0.0040236126897499995
25.733	B	25.675	0.0040236126897499995	25.789	0.00402820451513
25.855	B	25.789	0.00402820451513	25.903	0.0040327963405099995
25.93	B	25.903	0.0040327963405099995	26.119	0.00404149664123
26.175	B	26.119	0.00404149664123	26.271	0.004047619075069999
26.572	B	26.486	0.00405627909662	26.663	0.00406340850971
26.702	B	26.663	0.00406340850971	26.917	0.0040736394188899995
26.929	B	26.917	0.0040736394188899995	27.145	0.0040828230696499995
