Apex Time (min)	Class	Start Time	Start Height	End Time	End Height
2.929	B	2.47	0.00349813746481	3.382	0.003500587482586
3.546	B	3.382	0.003500587482586	3.775	0.003501643246825
3.872	B	3.775	0.003501643246825	4.167	0.003502696324641
4.617	B	4.218	0.0035032333541000003	5.092	0.0035263003554000002
6.168	B	5.814	0.003502697592684	6.194	0.003499084820964
6.428	B	6.194	0.003499084820964	6.802	0.003493304386212
7.617	A	7.283	0.00349142290381	8.056	0.00351315817192
10.843	B	10.501	0.00346840377711	10.855	0.00343888800405
10.955	B	10.855	0.0034388500759	11.033	0.00344433898714
11.145	B	11.033	0.00344433898714	11.286	0.00345214064188
11.324	B	11.286	0.00345214064188	11.704	0.0034650303323199997
11.97	B	11.704	0.0034650303323199997	12.008	0.0034744046526399997
12.021	B	12.008	0.0034744046526399997	12.173	0.00347949268834
12.247	B	12.173	0.00347949268834	12.35	0.0034849507629999997
12.363	B	12.35	0.0034849507629999997	12.603	0.0034927524177399997
14.671	A	14.402	0.0035163760741599996	14.909	0.00355073094172
17.823	A	17.695	0.0035915243238000003	18.037	0.0036098653870800003
19.301	B	19.165	0.0036844058541999998	19.38	0.0036997799624
19.615	A	19.38	0.0036997799624	19.811	0.00373059968628
20.194	A	19.811	0.00373059968628	20.482	0.0037785812053599994
20.495	B	20.482	0.0037785812053599994	20.634	0.00378945034232
20.66	B	20.634	0.00378945034232	20.761	0.00379853179228
20.802	B	20.761	0.00379853179228	20.887	0.0038075417347599996
21.255	B	21.115	0.0038238454402	21.267	0.00383471457716
21.403	B	21.267	0.00383471457716	21.546	0.0038546651640799998
21.621	B	21.546	0.0038546651640799998	21.66	0.0038628170168
21.673	B	21.66	0.0038628170168	21.774	0.00387096886952
21.787	B	21.774	0.00387096886952	21.875	0.0038781911249999995
21.935	B	21.875	0.0038781911249999995	22.015	0.0038882021722
22.097	B	22.015	0.0038882021722	22.192	0.00390085899616
22.386	B	22.192	0.00390085899616	22.648	0.00393346640704
23.005	B	22.648	0.00393346640704	23.129	0.0039678615049199995
23.142	B	23.129	0.0039678615049199995	23.319	0.003981447926119999
24.231	B	24.13	0.003947742604100001	24.269	0.0039363370383300005
24.358	B	24.269	0.0039363370383300005	24.409	0.0039248494181300005
24.561	B	24.409	0.0039248900778399995	24.573	0.00393140149448
24.832	B	24.573	0.00393140149448	25.27	0.0039590750152
25.359	B	25.27	0.0039590750152	25.397	0.00396411739272
25.409	B	25.397	0.00396411739272	25.701	0.0039761873357600005
25.771	B	25.701	0.0039761873357600005	25.865	0.0039826987524
25.878	B	25.865	0.0039826987524	26.081	0.00399127476456
26.215	B	26.081	0.00399127476456	26.271	0.00399881847896
26.349	B	26.271	0.00399881847896	26.385	0.0040033447076
26.415	B	26.385	0.0040033447076	26.486	0.0040073547873599995
26.526	B	26.486	0.0040073547873599995	26.651	0.00401390590776
26.714	B	26.651	0.00401390590776	26.967	0.00402645229592
28.955	B	28.867	0.0040703452521	29.121	0.0040711520323
