Apex Time (min)	Class	Start Time	Start Height	End Time	End Height
2.833	B	2.508	0.0035901368342	2.926	0.0035747601399
3.153	B	2.926	0.0035747601399	3.42	0.003556587683
3.433	B	3.42	0.003556587683	3.61	0.0035495982765
3.806	B	3.61	0.0035495982765	4.243	0.00352631251695
4.631	B	4.471	0.00351848625396	4.725	0.0035100881910000003
5.529	B	5.143	0.0034986734503630003	5.561	0.003498120244501
6.113	B	5.725	0.003497903197225	6.65	0.00349667899765
6.879	B	6.65	0.00349667899765	6.979	0.003496243579639
6.992	B	6.979	0.003496243579639	7.195	0.003495957712495
7.742	A	7.195	0.003495957712495	8.537	0.003494181630517
8.794	B	8.537	0.003494181630517	8.892	0.003493711802572
8.909	B	8.892	0.003493711802572	9.057	0.003493493431837
9.581	B	9.196	0.0034933096374799998	10.032	0.00350395996816
10.209	B	10.032	0.00350395996816	10.475	0.00350960362425
11.255	B	11.007	0.00351765759096	11.615	0.0035284722572
11.914	B	11.615	0.0035284722572	12.249	0.0035397493927199998
12.464	B	12.249	0.0035397493927199998	12.895	0.0035512399756
13.285	B	13.034	0.00355339115882	13.389	0.00356924784797
13.557	B	13.389	0.00356924784797	13.845	0.00358961587685
14.17	B	14.035	0.0035611558716	14.364	0.00354749044864
14.691	A	14.389	0.00354747632143	15.251	0.0035834457453700003
15.517	B	15.289	0.0035861612814999996	15.555	0.0036241815925
15.722	B	15.555	0.0036241815925	15.846	0.003665775241
15.935	B	15.846	0.003665775241	16.049	0.0036947907415
16.42	B	16.277	0.0036290428555899997	16.505	0.00363869880835
16.676	B	16.505	0.00363869880835	16.897	0.0036553002709899998
17.41	B	17.189	0.0036472040448000003	17.442	0.0035987199344000003
17.561	B	17.442	0.0035987202942	17.67	0.003645607377
17.843	A	17.67	0.003645607377	18.101	0.0037342404150999997
18.483	B	18.316	0.00371646941384	18.696	0.00373417199504
18.898	B	18.696	0.0037341714396	19.101	0.0037684754863499996
19.599	A	19.165	0.0037763328764999996	19.849	0.0038796333609
20.165	A	19.849	0.0038796333609	20.507	0.0039790072187
20.982	B	20.773	0.00390930492487	21.128	0.00392513302232
21.395	B	21.128	0.00392513302232	21.559	0.00394434967021
21.632	B	21.559	0.00394434967021	21.723	0.00395166180537
21.723	B	21.723	0.00395166180537	21.812	0.00395562997628
22.017	B	21.812	0.00395562997628	22.154	0.0039708784532600004
22.36	B	22.154	0.0039708784532600004	22.623	0.00399178937637
22.921	B	22.623	0.00399178937637	23.37	0.0040250952603
23.417	B	23.37	0.0040250952603	23.699	0.00403976411681
23.751	B	23.699	0.00403976411681	23.889	0.00404823549291
23.999	B	23.889	0.00404823549291	24.041	0.00405501259379
24.282	B	24.041	0.00405501259379	24.295	0.00406633748605
24.381	B	24.295	0.00406633748605	24.434	0.00407253496646
24.707	B	24.434	0.00407253496646	25.093	0.00410191726567
25.891	B	25.637	0.004107259390855	25.929	0.004110065486035
25.962	B	25.929	0.004110065486035	26.055	0.004111276335325
26.144	B	26.055	0.004111276335325	26.157	0.004112256546655
26.657	B	26.157	0.004112256546655	27.094	0.00412126103701
27.129	B	27.094	0.00412126103701	27.284	0.00412308692086
27.807	B	27.284	0.00412308692086	28.437	0.004134167152855
28.858	B	28.538	0.00413513775427	28.969	0.0041392796276350004
29.032	B	29.019	0.004139760123385	29.323	0.004142681537545
29.395	B	29.323	0.004142681537545	29.703	0.004146333305245
30.944	B	30.894	0.00416064320424	30.995	0.0041624369602000005
31.807	B	31.223	0.00416648623108	31.895	0.0041784209242
31.926	B	31.895	0.0041784209242	32.11	0.0041822393156
32.123	B	32.11	0.0041822393156	32.224	0.00418426395104
32.245	B	32.224	0.00418426395104	32.414	0.00418763834344
